Target,File,Function,LOC,Vulnerable
ffmpeg,libavcodec/hevcdec.c,hls_pcm_sample,34,False
ffmpeg,libavcodec/cabac_functions.h,skip_bytes,12,False
ffmpeg,libavcodec/cabac.c,ff_init_cabac_decoder,15,False
ffmpeg,libavcodec/hevcdec.c,intra_prediction_unit,54,False
ffmpeg,libavcodec/hevcdec.c,luma_intra_pred_mode,61,False
ffmpeg,libavcodec/hevcdec.c,hls_transform_tree,95,False
ffmpeg,libavcodec/hevcdec.c,hls_transform_unit,181,False
ffmpeg,libavcodec/hevcdec.c,hls_cross_component_pred,10,False
ffmpeg,libavcodec/hevcdec.c,hls_decode_entry_wpp,54,False
ffmpeg,libavcodec/hevcdsp_template.c,put_pcm_9,11,False
ffmpeg,libavcodec/hevcdsp_template.c,add_residual4x4_9,4,False
ffmpeg,libavcodec/hevcdsp_template.c,add_residual8x8_9,4,False
ffmpeg,libavcodec/hevcdsp_template.c,add_residual16x16_9,4,False
ffmpeg,libavcodec/hevcdsp_template.c,add_residual32x32_9,4,False
ffmpeg,libavcodec/hevcdsp_template.c,dequant_9,20,False
ffmpeg,libavcodec/hevcdsp_template.c,transform_rdpcm_9,18,False
ffmpeg,libavcodec/hevcdsp_template.c,transform_4x4_luma_9,16,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_4x4_9,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_8x8_9,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_16x16_9,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_32x32_9,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_4x4_dc_9,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_8x8_dc_9,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_16x16_dc_9,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_32x32_dc_9,1,False
ffmpeg,libavcodec/hevcdsp_template.c,sao_band_filter_9,20,False
ffmpeg,libavcodec/hevcdsp_template.c,sao_edge_filter_9,21,False
ffmpeg,libavcodec/hevcdsp_template.c,sao_edge_restore_0_9,46,False
ffmpeg,libavcodec/hevcdsp_template.c,sao_edge_restore_1_9,75,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_pixels_9,13,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_h_9,14,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_v_9,14,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_hv_9,28,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_uni_pixels_9,13,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_h_9,18,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_v_9,18,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_hv_9,30,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_uni_w_pixels_9,17,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_w_h_9,20,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_w_v_9,20,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_w_hv_9,32,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_bi_pixels_9,18,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_h_9,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_v_9,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_hv_9,31,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_bi_w_pixels_9,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_w_h_9,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_w_v_9,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_w_hv_9,34,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_h_9,14,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_v_9,14,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_hv_9,25,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_h_9,17,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_v_9,17,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_hv_9,28,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_w_h_9,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_w_v_9,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_w_hv_9,29,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_h_9,20,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_v_9,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_hv_9,30,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_w_h_9,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_w_v_9,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_w_hv_9,33,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_h_loop_filter_luma_9,6,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_loop_filter_luma_9,85,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_v_loop_filter_luma_9,6,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_h_loop_filter_chroma_9,5,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_loop_filter_chroma_9,29,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_v_loop_filter_chroma_9,5,False
ffmpeg,libavcodec/hevcdsp_template.c,put_pcm_10,11,False
ffmpeg,libavcodec/hevcdsp_template.c,add_residual4x4_10,4,False
ffmpeg,libavcodec/hevcdsp_template.c,add_residual8x8_10,4,False
ffmpeg,libavcodec/hevcdsp_template.c,add_residual16x16_10,4,False
ffmpeg,libavcodec/hevcdsp_template.c,add_residual32x32_10,4,False
ffmpeg,libavcodec/hevcdsp_template.c,dequant_10,20,False
ffmpeg,libavcodec/hevcdsp_template.c,transform_rdpcm_10,18,False
ffmpeg,libavcodec/hevcdsp_template.c,transform_4x4_luma_10,16,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_4x4_10,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_8x8_10,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_16x16_10,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_32x32_10,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_4x4_dc_10,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_8x8_dc_10,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_16x16_dc_10,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_32x32_dc_10,1,False
ffmpeg,libavcodec/hevcdsp_template.c,sao_band_filter_10,20,False
ffmpeg,libavcodec/hevcdsp_template.c,sao_edge_filter_10,21,False
ffmpeg,libavcodec/hevcdsp_template.c,sao_edge_restore_0_10,46,False
ffmpeg,libavcodec/hevcdsp_template.c,sao_edge_restore_1_10,75,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_pixels_10,13,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_h_10,14,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_v_10,14,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_hv_10,28,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_uni_pixels_10,13,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_h_10,18,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_v_10,18,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_hv_10,30,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_uni_w_pixels_10,17,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_w_h_10,20,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_w_v_10,20,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_w_hv_10,32,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_bi_pixels_10,18,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_h_10,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_v_10,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_hv_10,31,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_bi_w_pixels_10,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_w_h_10,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_w_v_10,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_w_hv_10,34,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_h_10,14,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_v_10,14,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_hv_10,25,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_h_10,17,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_v_10,17,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_hv_10,28,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_w_h_10,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_w_v_10,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_w_hv_10,29,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_h_10,20,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_v_10,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_hv_10,30,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_w_h_10,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_w_v_10,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_w_hv_10,33,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_h_loop_filter_luma_10,6,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_loop_filter_luma_10,85,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_v_loop_filter_luma_10,6,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_h_loop_filter_chroma_10,5,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_loop_filter_chroma_10,29,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_v_loop_filter_chroma_10,5,False
ffmpeg,libavcodec/hevcdsp_template.c,put_pcm_12,11,False
ffmpeg,libavcodec/hevcdsp_template.c,add_residual4x4_12,4,False
ffmpeg,libavcodec/hevcdsp_template.c,add_residual8x8_12,4,False
ffmpeg,libavcodec/hevcdsp_template.c,add_residual16x16_12,4,False
ffmpeg,libavcodec/hevcdsp_template.c,add_residual32x32_12,4,False
ffmpeg,libavcodec/hevcdsp_template.c,dequant_12,20,False
ffmpeg,libavcodec/hevcdsp_template.c,transform_rdpcm_12,18,False
ffmpeg,libavcodec/hevcdsp_template.c,transform_4x4_luma_12,16,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_4x4_12,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_8x8_12,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_16x16_12,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_32x32_12,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_4x4_dc_12,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_8x8_dc_12,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_16x16_dc_12,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_32x32_dc_12,1,False
ffmpeg,libavcodec/hevcdsp_template.c,sao_band_filter_12,20,False
ffmpeg,libavcodec/hevcdsp_template.c,sao_edge_filter_12,21,False
ffmpeg,libavcodec/hevcdsp_template.c,sao_edge_restore_0_12,46,False
ffmpeg,libavcodec/hevcdsp_template.c,sao_edge_restore_1_12,75,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_pixels_12,13,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_h_12,14,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_v_12,14,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_hv_12,28,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_uni_pixels_12,13,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_h_12,18,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_v_12,18,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_hv_12,30,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_uni_w_pixels_12,17,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_w_h_12,20,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_w_v_12,20,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_w_hv_12,32,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_bi_pixels_12,18,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_h_12,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_v_12,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_hv_12,31,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_bi_w_pixels_12,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_w_h_12,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_w_v_12,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_w_hv_12,34,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_h_12,14,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_v_12,14,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_hv_12,25,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_h_12,17,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_v_12,17,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_hv_12,28,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_w_h_12,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_w_v_12,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_w_hv_12,29,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_h_12,20,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_v_12,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_hv_12,30,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_w_h_12,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_w_v_12,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_w_hv_12,33,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_h_loop_filter_luma_12,6,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_loop_filter_luma_12,85,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_v_loop_filter_luma_12,6,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_h_loop_filter_chroma_12,5,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_loop_filter_chroma_12,29,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_v_loop_filter_chroma_12,5,False
ffmpeg,libavcodec/hevcdsp_template.c,put_pcm_8,11,False
ffmpeg,libavcodec/hevcdsp_template.c,add_residual4x4_8,4,False
ffmpeg,libavcodec/hevcdsp_template.c,add_residual8x8_8,4,False
ffmpeg,libavcodec/hevcdsp_template.c,add_residual16x16_8,4,False
ffmpeg,libavcodec/hevcdsp_template.c,add_residual32x32_8,4,False
ffmpeg,libavcodec/hevcdsp_template.c,dequant_8,20,False
ffmpeg,libavcodec/hevcdsp_template.c,transform_rdpcm_8,18,False
ffmpeg,libavcodec/hevcdsp_template.c,transform_4x4_luma_8,16,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_4x4_8,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_8x8_8,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_16x16_8,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_32x32_8,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_4x4_dc_8,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_8x8_dc_8,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_16x16_dc_8,1,False
ffmpeg,libavcodec/hevcdsp_template.c,idct_32x32_dc_8,1,False
ffmpeg,libavcodec/hevcdsp_template.c,sao_band_filter_8,20,False
ffmpeg,libavcodec/hevcdsp_template.c,sao_edge_filter_8,21,False
ffmpeg,libavcodec/hevcdsp_template.c,sao_edge_restore_0_8,46,False
ffmpeg,libavcodec/hevcdsp_template.c,sao_edge_restore_1_8,75,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_pixels_8,13,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_h_8,14,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_v_8,14,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_hv_8,28,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_uni_pixels_8,13,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_h_8,18,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_v_8,18,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_hv_8,30,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_uni_w_pixels_8,17,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_w_h_8,20,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_w_v_8,20,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_uni_w_hv_8,32,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_bi_pixels_8,18,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_h_8,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_v_8,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_hv_8,31,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_pel_bi_w_pixels_8,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_w_h_8,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_w_v_8,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_qpel_bi_w_hv_8,34,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_h_8,14,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_v_8,14,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_hv_8,25,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_h_8,17,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_v_8,17,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_hv_8,28,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_w_h_8,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_w_v_8,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_uni_w_hv_8,29,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_h_8,20,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_v_8,19,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_hv_8,30,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_w_h_8,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_w_v_8,22,False
ffmpeg,libavcodec/hevcdsp_template.c,put_hevc_epel_bi_w_hv_8,33,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_h_loop_filter_luma_8,6,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_loop_filter_luma_8,85,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_v_loop_filter_luma_8,6,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_h_loop_filter_chroma_8,5,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_loop_filter_chroma_8,29,False
ffmpeg,libavcodec/hevcdsp_template.c,hevc_v_loop_filter_chroma_8,5,False
ffmpeg,libavcodec/hevcpred.c,ff_hevc_pred_init,11,False
ffmpeg,libavcodec/hevcpred_template.c,intra_pred_2_9,1,False
ffmpeg,libavcodec/hevcpred_template.c,intra_pred_3_9,1,False
ffmpeg,libavcodec/hevcpred_template.c,intra_pred_4_9,1,False
ffmpeg,libavcodec/hevcpred_template.c,intra_pred_5_9,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_planar_0_9,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_planar_1_9,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_planar_2_9,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_planar_3_9,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_dc_9,25,False
ffmpeg,libavcodec/hevcpred_template.c,pred_angular_0_9,5,False
ffmpeg,libavcodec/hevcpred_template.c,pred_angular_1_9,5,False
ffmpeg,libavcodec/hevcpred_template.c,pred_angular_2_9,5,False
ffmpeg,libavcodec/hevcpred_template.c,pred_angular_3_9,5,False
ffmpeg,libavcodec/hevcpred_template.c,intra_pred_2_10,1,False
ffmpeg,libavcodec/hevcpred_template.c,intra_pred_3_10,1,False
ffmpeg,libavcodec/hevcpred_template.c,intra_pred_4_10,1,False
ffmpeg,libavcodec/hevcpred_template.c,intra_pred_5_10,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_planar_0_10,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_planar_1_10,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_planar_2_10,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_planar_3_10,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_dc_10,25,False
ffmpeg,libavcodec/hevcpred_template.c,pred_angular_0_10,5,False
ffmpeg,libavcodec/hevcpred_template.c,pred_angular_1_10,5,False
ffmpeg,libavcodec/hevcpred_template.c,pred_angular_2_10,5,False
ffmpeg,libavcodec/hevcpred_template.c,pred_angular_3_10,5,False
ffmpeg,libavcodec/hevcpred_template.c,intra_pred_2_12,1,False
ffmpeg,libavcodec/hevcpred_template.c,intra_pred_3_12,1,False
ffmpeg,libavcodec/hevcpred_template.c,intra_pred_4_12,1,False
ffmpeg,libavcodec/hevcpred_template.c,intra_pred_5_12,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_planar_0_12,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_planar_1_12,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_planar_2_12,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_planar_3_12,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_dc_12,25,False
ffmpeg,libavcodec/hevcpred_template.c,pred_angular_0_12,5,False
ffmpeg,libavcodec/hevcpred_template.c,pred_angular_1_12,5,False
ffmpeg,libavcodec/hevcpred_template.c,pred_angular_2_12,5,False
ffmpeg,libavcodec/hevcpred_template.c,pred_angular_3_12,5,False
ffmpeg,libavcodec/hevcpred_template.c,intra_pred_2_8,1,False
ffmpeg,libavcodec/hevcpred_template.c,intra_pred_3_8,1,False
ffmpeg,libavcodec/hevcpred_template.c,intra_pred_4_8,1,False
ffmpeg,libavcodec/hevcpred_template.c,intra_pred_5_8,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_planar_0_8,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_planar_1_8,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_planar_2_8,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_planar_3_8,1,False
ffmpeg,libavcodec/hevcpred_template.c,pred_dc_8,25,False
ffmpeg,libavcodec/hevcpred_template.c,pred_angular_0_8,5,False
ffmpeg,libavcodec/hevcpred_template.c,pred_angular_1_8,5,False
ffmpeg,libavcodec/hevcpred_template.c,pred_angular_2_8,5,False
ffmpeg,libavcodec/hevcpred_template.c,pred_angular_3_8,5,False
ffmpeg,libavcodec/hnm4video.c,hnm_decode_init,28,False
ffmpeg,libavcodec/hnm4video.c,hnm_decode_frame,48,False
ffmpeg,libavcodec/hnm4video.c,hnm_update_palette,24,False
ffmpeg,libavcodec/hnm4video.c,unpack_intraframe,39,False
ffmpeg,libavcodec/hnm4video.c,getbit,10,False
ffmpeg,libavcodec/hnm4video.c,postprocess_current_frame,12,False
ffmpeg,libavcodec/hnm4video.c,copy_processed_frame,11,False
ffmpeg,libavcodec/hnm4video.c,decode_interframe_v4a,61,False
ffmpeg,libavcodec/hnm4video.c,decode_interframe_v4,100,False
ffmpeg,libavcodec/hnm4video.c,hnm_flip_buffers,6,False
ffmpeg,libavcodec/hnm4video.c,hnm_decode_end,6,False
ffmpeg,libavcodec/pel_template.c,put_pixels16_8_c,1,False
ffmpeg,libavcodec/pel_template.c,put_pixels8_8_c,1,False
ffmpeg,libavcodec/hpeldsp.c,put_pixels16_x2_8_c,1,False
ffmpeg,libavcodec/hpeldsp.c,put_pixels8_x2_8_c,1,False
ffmpeg,libavcodec/hpel_template.c,put_pixels8_l2_8,1,False
ffmpeg,libavcodec/rnd_avg.h,rnd_avg32,2,False
ffmpeg,libavcodec/hpeldsp.c,put_pixels16_y2_8_c,1,False
ffmpeg,libavcodec/hpeldsp.c,put_pixels8_y2_8_c,1,False
ffmpeg,libavcodec/hpeldsp.c,put_pixels16_xy2_8_c,1,False
ffmpeg,libavcodec/hpeldsp.c,put_pixels8_xy2_8_c,1,False
ffmpeg,libavcodec/pel_template.c,put_pixels4_8_c,1,False
ffmpeg,libavcodec/hpeldsp.c,put_pixels4_x2_8_c,1,False
ffmpeg,libavcodec/hpel_template.c,put_pixels4_l2_8,1,False
ffmpeg,libavcodec/hpeldsp.c,put_pixels4_y2_8_c,1,False
ffmpeg,libavcodec/hpeldsp.c,put_pixels4_xy2_8_c,1,False
ffmpeg,libavcodec/pel_template.c,put_pixels2_8_c,1,False
ffmpeg,libavcodec/hpeldsp.c,put_pixels2_x2_8_c,1,False
ffmpeg,libavcodec/hpel_template.c,put_pixels2_l2_8,1,False
ffmpeg,libavcodec/hpeldsp.c,put_pixels2_y2_8_c,1,False
ffmpeg,libavcodec/hpeldsp.c,put_pixels2_xy2_8_c,1,False
ffmpeg,libavcodec/hpeldsp.c,put_no_rnd_pixels16_8_c,1,False
ffmpeg,libavcodec/hpeldsp.c,put_no_rnd_pixels16_x2_8_c,1,False
